Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,10.028790,10.133800,9.983930,10.100870,10.100870,0
2021-04-12,10.107260,10.183490,10.015300,10.031000,10.031000,0
2021-04-19,10.033800,10.088800,9.945360,10.031000,10.031000,0
2021-04-26,10.037160,10.049810,9.893630,9.902090,9.902090,0
2021-05-03,9.998620,10.064620,9.969980,10.004000,10.004000,0
2021-05-10,9.987160,10.153200,9.955400,10.011010,10.011010,0
2021-05-17,9.985030,10.229360,9.979170,10.170790,10.170790,0
2021-05-24,10.206730,10.226880,10.145960,10.169580,10.169580,0
2021-05-31,10.189810,10.221290,10.088000,10.098160,10.098160,0
2021-06-07,10.104040,10.151530,10.039250,10.091800,10.091800,0
2021-06-14,10.107410,10.314570,10.019290,10.255150,10.255150,0
2021-06-21,10.285810,10.336980,10.112640,10.151010,10.151010,0
2021-06-28,10.138200,10.259500,10.130240,10.196190,10.196190,0
2021-07-05,10.205880,10.430500,9.892030,10.199310,10.199310,0
2021-07-12,10.301740,10.455700,10.273290,10.455700,10.455700,0
2021-07-19,10.448720,10.701940,10.348300,10.409230,10.409230,0
2021-07-26,10.421840,10.528450,10.372030,10.460460,10.460460,0
2021-08-02,10.474340,10.493470,10.402000,10.447500,10.447500,0
2021-08-09,10.482500,10.516590,10.265370,10.265370,10.265370,0
2021-08-16,10.378650,10.628500,10.375250,10.446220,10.446220,0
2021-08-23,10.549740,10.557590,10.275420,10.275700,10.275700,0
2021-08-30,10.273440,10.308500,10.198400,10.293480,10.293480,0
2021-09-06,10.303900,10.319300,10.188720,10.232280,10.232280,0
2021-09-13,10.231900,10.242230,10.062800,10.200850,10.200850,0
2021-09-20,10.202260,10.280400,9.936170,10.063940,10.063940,0
2021-09-27,10.039960,10.228980,9.858740,9.858740,9.858740,0
2021-10-04,9.993800,10.038190,9.765520,9.877600,9.877600,0
2021-10-11,9.897660,9.926790,9.553960,9.553960,9.553960,0
2021-10-18,9.772310,9.818110,9.531100,9.654020,9.654020,0
2021-10-25,9.721960,9.796100,9.665920,9.729020,9.729020,0
2021-11-01,9.766560,9.917450,9.694030,9.895770,9.895770,0
2021-11-08,9.884000,9.975300,9.792390,9.918050,9.918050,0
2021-11-15,9.939820,10.083630,9.863770,10.025090,10.025090,0
2021-11-22,10.069780,10.291840,9.978010,10.211940,10.211940,0
2021-11-29,10.200610,10.391000,10.125670,10.390570,10.390570,0
2021-12-06,10.351440,10.357250,10.055790,10.113610,10.113610,0
2021-12-13,10.114080,10.283200,9.801290,9.837190,9.837190,0
2021-12-20,10.165550,10.266710,9.972730,10.011330,10.011330,0
2021-12-27,10.018310,10.074300,9.941320,9.995810,9.995810,0
2022-01-03,10.001540,10.075520,9.963190,10.031050,10.031050,0
2022-01-10,10.029710,10.069770,9.888820,9.888820,9.888820,0
2022-01-17,10.006150,10.110690,9.919580,10.089320,10.089320,0
2022-01-24,10.085940,10.229560,9.948050,9.996170,9.996170,0
2022-01-31,10.026170,10.077290,9.913990,10.061060,10.061060,0
2022-02-07,10.057040,10.114910,10.002000,10.064600,10.064600,0
2022-02-14,10.044010,10.193270,10.017470,10.171370,10.171370,0
2022-02-21,10.149470,10.196200,9.944640,9.948520,9.948520,0
2022-02-28,9.978100,10.035900,9.751550,9.776900,9.776900,0
2022-03-07,9.753050,9.932530,9.609500,9.609500,9.609500,0
2022-03-14,9.828820,9.978710,9.633400,9.633400,9.633400,0
2022-03-21,9.663180,9.683090,9.450900,9.450900,9.450900,0
2022-03-28,9.469550,9.760350,9.437270,9.656700,9.656700,0
2022-04-04,9.672100,9.672500,9.445400,9.462810,9.462810,0
2022-04-11,9.477600,9.602000,9.459410,9.496390,9.496390,0
2022-04-18,9.515980,9.669780,9.492900,9.668300,9.668300,0
2022-04-25,9.668000,9.920200,9.649140,9.895870,9.895870,0
2022-05-02,9.889490,10.045290,9.763430,10.014370,10.014370,0
2022-05-09,10.022510,10.336600,9.398320,9.398320,9.398320,0
2022-05-16,10.155550,10.375500,8.639700,8.639700,8.639700,0
2022-05-23,10.279600,10.320700,10.140370,10.154160,10.154160,0
2022-05-30,10.146810,10.164110,9.912680,9.974160,9.974160,0
2022-06-06,10.111920,10.296870,10.044040,10.204700,10.204700,0
2022-06-13,10.257810,10.536390,10.226390,10.487440,10.487440,0
2022-06-20,10.478000,10.526030,10.317140,10.388630,10.388630,0
2022-06-27,10.387790,10.435050,10.132780,10.132780,10.132780,0
2022-07-04,10.344300,10.379020,10.157330,10.234500,10.234500,0
2022-07-11,10.289940,10.324200,10.143900,10.251450,10.251450,0
2022-07-18,10.265230,10.287600,8.786650,8.807160,8.807160,0
2022-07-25,10.131800,10.156720,9.853730,9.886500,9.886500,0
2022-08-01,9.884960,10.016340,9.845370,9.957300,9.957300,0
2022-08-08,9.977880,9.981300,9.786240,9.820760,9.820760,0
2022-08-15,9.831900,9.912960,9.809000,9.837700,9.837700,0
2022-08-22,9.846610,9.856500,9.606770,9.657050,9.657050,0
2022-08-29,9.730660,10.063890,9.718130,9.982330,9.982330,0
2022-09-05,9.968620,10.069130,9.871860,9.961900,9.961900,0
2022-09-12,9.933640,10.239390,9.900800,10.201190,10.201190,0
2022-09-19,10.205100,10.311370,10.163210,10.284290,10.284290,0
2022-09-26,10.256230,10.678590,10.234230,10.666790,10.666790,0
2022-10-03,10.641260,10.660800,10.344570,10.430900,10.430900,0
2022-10-10,10.419810,10.475660,10.281280,10.393390,10.393390,0
2022-10-17,10.362120,10.454740,10.291590,10.336110,10.336110,0
2022-10-24,10.349130,10.448080,10.221870,10.296590,10.296590,0
2022-10-31,10.268250,10.364960,10.155310,10.197250,10.197250,0
2022-11-07,10.181040,10.421110,10.185450,10.283190,10.283190,0
2022-11-14,10.240380,10.542670,10.231330,10.518430,10.518430,0
2022-11-21,10.485460,10.548110,10.269300,10.269310,10.269310,0
2022-11-28,10.255620,10.381250,10.217790,10.300900,10.300900,0
2022-12-05,10.283130,10.563760,10.260320,10.521270,10.521270,0
2022-12-12,10.488320,10.578090,10.352800,10.467310,10.467310,0
2022-12-19,10.419220,10.538910,10.380700,10.483500,10.483500,0
2022-12-26,10.437600,10.559020,10.431090,10.493300,10.493300,0
2023-01-02,10.454920,10.812690,10.447580,10.648100,10.648100,0
2023-01-09,10.583500,10.789390,10.544520,10.685760,10.685760,0
2023-01-16,10.665500,10.765160,10.600200,10.722000,10.722000,0
2023-01-23,10.708000,10.842240,10.636930,10.743090,10.743090,0
2023-01-30,10.720570,11.030640,10.708530,11.027870,11.027870,0
2023-02-06,11.030280,11.149820,10.803250,10.837730,10.837730,0
2023-02-13,10.815960,11.018340,10.810040,10.994190,10.994190,0
2023-02-20,10.991290,11.003030,10.893790,10.952700,10.952700,0
2023-02-27,10.924550,11.124860,10.924200,11.038300,11.038300,0
2023-03-06,11.038200,11.366500,11.031370,11.318590,11.318590,0
2023-03-13,11.287550,11.479850,11.255540,11.413830,11.413830,0
2023-03-20,11.382100,11.475300,11.202300,11.274510,11.274510,0
2023-03-27,11.271020,11.399250,11.218880,11.350200,11.350200,0
2023-04-03,11.288580,11.460100,11.203910,11.451690,11.451690,0
2023-04-10,11.448870,11.570440,11.373940,11.402910,11.402910,0
2023-04-17,11.406200,11.691630,11.357320,11.605580,11.605580,0
2023-04-24,11.633270,11.831170,11.623400,11.746690,11.746690,0
2023-05-01,11.750970,11.922150,11.640680,11.644000,11.644000,0
2023-05-08,11.647020,11.706880,11.475790,11.593810,11.593810,0
2023-05-15,11.584520,11.775000,11.516260,11.760490,11.760490,0
2023-05-22,11.759760,11.895600,11.736400,11.895600,11.895600,0
2023-05-29,11.873910,12.035920,11.800500,11.800850,11.800850,0
2023-06-05,11.768000,11.906700,11.545510,11.572090,11.572090,0
2023-06-12,11.559740,11.678010,11.418880,11.544350,11.544350,0
2023-06-19,11.556200,11.880490,11.529490,11.790330,11.790330,0
2023-06-26,11.791030,11.851500,11.652730,11.716700,11.716700,0
2023-07-03,11.721700,11.736680,11.555800,11.644450,11.644450,0
2023-07-10,11.659930,11.686510,11.157430,11.275400,11.275400,0
2023-07-17,11.284480,11.357610,11.128740,11.210170,11.210170,0
2023-07-24,11.225270,11.234660,11.095290,11.233690,11.233690,0
2023-07-31,11.233030,11.281750,11.123370,11.160500,11.160500,0
2023-08-07,11.152530,11.478740,11.123460,11.413630,11.413630,0
2023-08-14,11.415030,11.592660,11.398470,11.564330,11.564330,0
2023-08-21,11.573080,11.598320,11.488910,11.553310,11.553310,0
2023-08-28,11.531280,11.627750,11.451420,11.489070,11.489070,0
2023-09-04,11.494600,11.564800,11.394000,11.431700,11.431700,0
2023-09-11,11.413790,11.514490,11.390130,11.494500,11.494500,0
2023-09-18,11.483910,11.592520,11.415180,11.454900,11.454900,0
2023-09-25,11.447100,11.490200,11.203000,11.293010,11.293010,0
2023-10-02,11.296360,11.618010,11.265540,11.551850,11.551850,0
2023-10-09,11.501900,11.576890,11.383740,11.481810,11.481810,0
2023-10-16,11.486640,11.715370,11.478360,11.715370,11.715370,0
2023-10-23,11.715670,11.869660,11.710830,11.817010,11.817010,0
2023-10-30,11.806920,11.901580,11.769700,11.842010,11.842010,0
2023-11-06,11.827600,12.004480,11.821530,11.872410,11.872410,0
2023-11-13,11.863350,11.961270,11.707160,11.792770,11.792770,0
2023-11-20,11.797360,11.798500,11.629120,11.724190,11.724190,0
2023-11-27,11.710910,11.773350,11.591910,11.610610,11.610610,0
2023-12-04,11.592370,11.838890,11.590560,11.737630,11.737630,0
2023-12-11,11.732120,11.867780,11.382840,11.424000,11.424000,0
2023-12-18,11.406200,11.430550,11.202780,11.233790,11.233790,0
2023-12-25,11.229200,11.311140,11.175420,11.223910,11.223910,0
2024-01-01,11.217100,11.365270,11.194260,11.265470,11.265470,0
2024-01-08,11.271200,11.399620,11.250500,11.268010,11.268010,0
2024-01-15,11.259900,11.462700,11.259870,11.429070,11.429070,0
2024-01-22,11.419250,11.456620,11.294630,11.307390,11.307390,0
2024-01-29,11.306010,11.475460,11.269820,11.449500,11.449500,0
2024-02-05,11.446690,11.497400,11.364120,11.384800,11.384800,0
2024-02-12,11.378880,11.437180,11.294300,11.319130,11.319130,0
2024-02-19,11.324180,11.422720,11.289900,11.401330,11.401330,0
2024-02-26,11.397720,11.513810,11.389560,11.402390,11.402390,0
2024-03-04,11.400180,11.501560,11.324460,11.401590,11.401590,0
2024-03-11,11.405840,11.450890,11.397450,11.405840,11.405840,0
2024-03-12,11.422690,11.433960,11.407500,11.424580,11.424580,0
